"ID"	"waterbody"	"capt"	"clust"	"age"	"cohort"	"weight"	"TL"	"sex"	"lifeyear"	"year"	"inc"	"rad"	"d18O_mean"	"d18O_max"	"d18O_min"	"res_mean"	"res_max"	"res_min"	"Sr_mean"	"Sr_max"	"Sr_min"	"type"	"turbidity"	"SAL"	"WT"	"P"
"BH-90946"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	2564	694	"m"	"2"	2016	119.9	480	-5.87572461607143	-5.68016367142857	-6.27741268571429	0.558104396080118	0.675479137383088	0.386309676718995	0.00333492361111111	0.00408488888888889	0.00287944444444444	NA	NA	NA	NA	NA
"BH-90946"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	2564	694	"m"	"3"	2017	87.8	567.8	-5.56076005952381	-5.3420459	-5.78132185714286	0.270458767480264	0.370240072402833	0.180678134740405	0.00406792592592593	0.00458088888888889	0.00356205555555556	NA	NA	NA	NA	NA
"BH-90946"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	2564	694	"m"	"4"	2018	166.7	734.5	-5.41133232857143	-5.32680288571429	-5.5554481	-0.0771887984024073	-0.0224859992375071	-0.130143234395488	0.005303625	0.005582	0.00484627777777778	NA	NA	NA	NA	NA
"BH-90946"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	2564	694	"m"	"5"	2019	117	851.5	-5.63166317142858	-5.61503442857143	-5.64829191428572	-0.490926773396413	-0.454889274521051	-0.526964272271775	0.00578627777777778	0.00588361111111111	0.00566266666666667	NA	NA	NA	NA	NA
"BH-90970"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	1688	634	"m"	"1"	2015	376.8	376.8	-7.30747092380952	-6.50467217142857	-8.68719467142857	-0.560396659911539	0.105068853958109	-1.64352000667319	0.00265492283950617	0.00316855555555556	0.00199655555555556	NA	NA	NA	NA	NA
"BH-90970"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	1688	634	"m"	"2"	2016	109	485.8	-6.32759585612245	-5.65799201428571	-7.17120761428571	-0.144366021000904	0.373878568020936	-0.793081304636098	0.00381711706349206	0.00448816666666667	0.00325752777777778	NA	NA	NA	NA	NA
"BH-90970"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	1688	634	"m"	"3"	2017	110	595.8	-5.44538165918367	-5.23950198571429	-5.77023602857143	0.0679930882186763	0.263010788475323	-0.132530362457226	0.00509395238095238	0.00542766666666667	0.00471536111111111	NA	NA	NA	NA	NA
"BH-90970"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	1688	634	"m"	"4"	2018	120.2	716	-5.38731303333333	-5.33650298571429	-5.44458981428571	-0.0399821596191502	0.00819091777294935	-0.112861429816043	0.00549150925925926	0.0055875	0.00530547222222222	NA	NA	NA	NA	NA
"BH-90970"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	6	2014	1688	634	"m"	"5"	2019	134.4	850.4	-5.53050498571428	-5.40301795714286	-5.65799201428571	-0.254415747280773	-0.138127474796026	-0.37070401976552	0.00581763888888889	0.00605805555555556	0.00552211111111111	NA	NA	NA	NA	NA
"BH-90981"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	9	2011	2798	745	"m"	"1"	2012	474	474	-6.55421196785714	-6.01550998571429	-7.15735032857143	-0.882451008202341	-0.399020067649261	-1.38515981057134	0.00487369259259259	0.00641611111111111	0.0033432	NA	NA	NA	NA	NA
"BH-90981"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	9	2011	2798	745	"m"	"2"	2013	226.9	700.9	-6.26216967142857	-5.86030838571429	-6.75687477142857	-0.0938094653294055	0.256798590292217	-0.550388732589052	0.00420147407407407	0.0055652	0.00352844444444444	NA	NA	NA	NA	NA
"BH-90981"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	9	2011	2798	745	"m"	"3"	2014	151.4	852.3	-5.98603175974026	-5.85476547142857	-6.16932585714286	-0.163880127639246	0.0773759527047065	-0.33884757598971	0.00490855959595959	0.00594377777777778	0.00416177777777778	NA	NA	NA	NA	NA
"BH-90981"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	9	2011	2798	745	"m"	"4"	2015	113.5	965.8	-6.70338564857143	-6.4672575	-7.03817767142857	-0.230718252226449	-0.00767551473507669	-0.516870501146235	0.00394215111111111	0.00463364444444445	0.00348433333333333	NA	NA	NA	NA	NA
"BH-90981"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	9	2011	2798	745	"m"	"5"	2016	116.2	1082	-6.46500569107143	-5.48477594285714	-7.36798107142857	-0.143723002597549	0.415044273461241	-0.787541392661977	0.00338593333333333	0.00350871111111111	0.00320593333333333	NA	NA	NA	NA	NA
"BH-90997"	"Freshwater"	"Bandycksgraben"	"HighS|Tconstant"	4	2016	2258	675	"m"	"1"	2017	464.3	464.3	-7.4004467122449	-6.2926557	-8.1550749	-1.036231049194	0.0471456238078266	-1.80383913444862	0.00392511303511303	0.0047979797979798	0.00346444444444444	NA	NA	NA	NA	NA
"BH-90997"	"Freshwater"	"Bandycksgraben"	"HighS|Tconstant"	4	2016	2258	675	"m"	"2"	2018	258.3	722.6	-7.17000664952381	-5.90880888571429	-8.23821861428572	-0.921103598560522	-0.38082124236031	-1.43030270751233	0.00345119865319865	0.0055030303030303	0.0025269696969697	NA	NA	NA	NA	NA
"BH-90997"	"Freshwater"	"Bandycksgraben"	"HighS|Tconstant"	4	2016	2258	675	"m"	"3"	2019	215.6	938.2	-6.24785047619048	-6.09449651428571	-6.36194212857143	-0.968686962792259	-0.900613779318262	-1.09514873942051	0.00544482828282828	0.00574424242424242	0.00480717171717172	NA	NA	NA	NA	NA
"BH-91054"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	4	2016	1766	636	"m"	"1"	2017	337.8	337.8	-6.23407717402597	-5.88802295714286	-6.5739586	0.0623445556033425	0.417906763091925	-0.226163720925548	0.0036169494949495	0.00510444444444444	0.00220555555555556	NA	NA	NA	NA	NA
"BH-91054"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	4	2016	1766	636	"m"	"2"	2018	225.2	563	-6.2604760031746	-5.90880888571429	-6.74994612857143	-0.30215184054326	-0.201905611823923	-0.467037018231886	0.00407246913580247	0.00481866666666667	0.00349933333333333	NA	NA	NA	NA	NA
"BH-91054"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	4	2016	1766	636	"m"	"3"	2019	195.4	758.4	-5.42479369183674	-5.06490018571429	-5.75222155714286	-0.0789543985965878	0.175605977293861	-0.247132497564056	0.00528025396825397	0.00587755555555556	0.00459644444444444	NA	NA	NA	NA	NA
"BH-91054"	"Freshwater"	"Sehrowbach"	"HighS|Tconstant"	4	2016	1766	636	"m"	"4"	2020	149.5	907.9	-5.35497936666667	-5.3032455	-5.41271805714286	-0.173652996729079	-0.139015641325865	-0.217639278611476	0.00600544444444445	0.00621733333333333	0.00564333333333333	NA	NA	NA	NA	NA
"BH-91117"	"Freshwater"	"NHG"	"LowS|Tshift"	3	2017	1230	555	"f"	"1"	2018	347.2	347.2	-7.97671183673469	-7.4275674	-8.455778	-0.638087725004632	-0.253033055361479	-0.999468620760222	0.00158119658119658	0.00196615384615385	0.00134333333333333	NA	NA	NA	NA	NA
"BH-91117"	"Freshwater"	"NHG"	"LowS|Tshift"	3	2017	1230	555	"f"	"2"	2019	319	666.2	-5.48794332244898	-4.14754787142857	-7.51902548571429	1.38928702395218	2.45451379094442	-0.370741397503289	0.0026560844017094	0.00389555555555555	0.00203555555555556	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"1"	2011	449.7	449.7	-6.11597530714286	-5.78409331428571	-6.6224591	1.14661767151424	1.47121712526231	0.777068345532682	0.00199497536945813	0.00252693486590038	0.00170743295019157	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"2"	2012	221.5	671.2	-6.00257651904762	-5.00669958571429	-6.45062875714286	1.19384493320157	2.09954948599549	0.698391550762154	0.00227529161345253	0.00267164750957854	0.0020055938697318	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"3"	2013	152.6	823.8	-5.16467264285714	-4.86258381428571	-5.42518961428571	1.80053104582525	2.08838931589406	1.57193986479285	0.00245344827586207	0.00275337164750958	0.00218275862068965	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"4"	2014	94.5	918.3	-5.20208731428571	-4.70045357142857	-5.76607884285714	1.52715607355972	1.96404509704506	1.04373594776379	0.00272055555555556	0.00278471264367816	0.00266318007662835	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"5"	2015	107.6	1025.9	-4.84341456904762	-4.34432132857143	-5.21317314285714	1.65644799036075	2.1773423325242	1.29921138473667	0.00332020434227331	0.00359651340996169	0.00301789272030651	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"6"	2016	105.3	1131.2	-4.86639456785714	-4.7212395	-5.03025697142857	1.44976089105259	1.58224812946411	1.31822664678519	0.00358327586206897	0.00425195402298851	0.00319524904214559	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"7"	2017	110.7	1241.9	-4.99838521428571	-4.66026744285714	-5.3032455	1.31844700158208	1.69079453096605	0.978728330259048	0.00412008939974457	0.00433616858237548	0.00372306513409962	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"8"	2018	116.2	1358.1	-4.69029156190476	-4.55356634285714	-4.86535527142857	1.68733582365655	1.84884174124521	1.48645810888651	0.0038482503192848	0.00414758620689655	0.0033007662835249	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"9"	2019	109.9	1468	-4.61730985714286	-4.57850945714286	-4.66858181428571	1.70425474627778	1.71915256199001	1.68141935037245	0.003797343550447	0.00387475095785441	0.00365314176245211	NA	NA	NA	NA	NA
"BH-91328"	"Freshwater"	"NHG"	"LowS|Tshift"	10	2010	8290	1061	"f"	"10"	2020	98.5	1566.5	-5.38361775714286	-5.38361775714286	-5.38361775714286	0.940340542514037	0.940340542514037	0.940340542514037	0.00376647509578544	0.0038388122605364	0.00371329501915709	NA	NA	NA	NA	NA
"BH-00355"	"Freshwater"	"Peene"	"FWresident|Tshift"	3	2017	800	552	"m"	"1"	2018	569	569	-8.69543205793651	-8.01373058571429	-9.32047262857143	-0.907156410588813	-0.0697296711744089	-1.69232236738713	0.00124545459976105	0.00200519713261649	0.000748136200716846	NA	NA	NA	NA	NA
"BH-00355"	"Freshwater"	"Peene"	"FWresident|Tshift"	3	2017	800	552	"m"	"2"	2019	106.7	675.7	-7.80067481785714	-7.17259334285714	-8.51813578571429	0.117262019062706	0.683714052062801	-0.571679307077471	0.000879894102313457	0.00118386379928315	0.000788734767025089	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"1"	2014	460.3	460.3	-7.95889532653061	-7.37352398571429	-8.7952815	-0.0905561594246296	0.538956204642195	-1.08960948524254	0.00110030158730159	0.00143979797979798	0.000827161616161616	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"2"	2015	229.5	689.8	-8.283601225	-8.18833238571429	-8.39480594285714	-0.315447512764912	-0.205974847278242	-0.433302305318806	0.000841808080808081	0.00090610101010101	0.00073649494949495	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"3"	2016	269.5	959.3	-7.45704562597403	-7.12270711428571	-8.14814625714286	0.482869700013013	0.766166000356286	-0.173519981623442	0.000817560146923783	0.000994191919191919	0.000721555555555556	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"4"	2017	239	1198.3	-6.81351642678571	-6.71668864285714	-6.99522008571429	0.991145001902738	1.13806965268108	0.879341502768821	0.00100276136363636	0.00124585858585859	0.000913959595959596	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"5"	2018	168.2	1366.5	-6.87096642380952	-6.65433085714286	-6.96334832857143	0.850719813446647	1.11108753707522	0.735607229713412	0.00128638383838384	0.00155383838383838	0.00114686868686869	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"6"	2019	110	1476.5	-7.07051133809524	-6.92454792857143	-7.24742268571429	0.715927074556749	0.859255778012317	0.56099930476714	0.00111932154882155	0.00138767676767677	0.000930161616161616	NA	NA	NA	NA	NA
"BH-00356"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	3000	815	"f"	"7"	2020	68.3	1544.8	-7.51071111428571	-7.51071111428571	-7.51071111428571	0.209952652055855	0.209952652055855	0.209952652055855	0.00119760353535353	0.00124280808080808	0.00113460606060606	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"1"	2012	501.8	501.8	-7.98164563956044	-7.76291371428571	-8.23960434285714	-0.331330560951063	-0.140246137566756	-0.563794213747007	0.00146142340565418	0.00187888888888889	0.00123450854700855	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"2"	2013	174.9	676.7	-7.90356516428571	-7.50793965714286	-8.07608837142857	-0.469003855739336	-0.25093169626217	-0.606262756435846	0.00137914031339031	0.00187923076923077	0.00113294017094017	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"3"	2014	228.8	905.5	-8.16015590476191	-7.88901501428571	-8.35184835714286	-0.931472681930413	-0.641099695295617	-1.14679154176862	0.00216685185185185	0.00261202991452991	0.00195025641025641	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"4"	2015	191	1096.5	-7.91118667142857	-7.37075252857143	-8.25623308571429	-0.658433572070309	-0.0809962277525857	-1.02395093178928	0.0021496916971917	0.00232690170940171	0.00199745726495726	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"5"	2016	130.1	1226.6	-7.43117029428571	-7.22109384285714	-7.6021692	-0.131482954670074	0.0782598972096465	-0.307162114153454	0.0020735811965812	0.00217615384615385	0.00193705128205128	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"6"	2017	103.7	1330.3	-7.52983416857143	-7.4081672	-7.71025602857143	-0.28701749963189	-0.189399936172271	-0.447516071501627	0.0020727094017094	0.00234252136752137	0.00190583333333333	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"7"	2018	113.3	1443.6	-6.98551998571428	-6.86219014285714	-7.07559234285714	0.244428614716293	0.359849025905371	0.161255030509762	0.00217636752136752	0.00223376068376068	0.00208683760683761	NA	NA	NA	NA	NA
"BH-00391"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	9	2011	5220	903	"f"	"8"	2019	153.6	1597.2	-6.37233509285715	-6.33422755714286	-6.41044262857143	0.797821129321467	0.817905250986405	0.777737007656528	0.00215334401709402	0.00223882478632479	0.00208019230769231	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"1"	2015	685.5	685.5	-6.95374061047619	-6.28156987142857	-7.69362728571429	0.519016531735542	1.32036687618325	-0.269346266319355	0.00159535014245014	0.00240508547008547	0.00105905555555556	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"2"	2016	272.8	958.3	-7.99971933015873	-7.82250004285714	-8.38510584285714	-0.674967836590131	-0.488244887920963	-1.0971273544019	0.00193389838556505	0.00228115384615385	0.00154094017094017	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"3"	2017	191.1	1149.4	-7.79946230535714	-7.12825002857143	-8.45854945714286	-0.517370698595833	0.104212893582014	-1.13265236775078	0.00203094017094017	0.00226290598290598	0.00178811965811966	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"4"	2018	238	1387.4	-7.08252098571428	-6.78458934285714	-7.2820659	0.094329083963499	0.336221261325863	-0.0661975012174544	0.00222969230769231	0.0023867094017094	0.00203564102564102	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"5"	2019	146.5	1533.9	-6.69659557857143	-6.0792535	-7.17397907142857	0.206198134243863	0.738481092378589	-0.246535854606497	0.00240204415954416	0.0027276923076923	0.00211888888888889	NA	NA	NA	NA	NA
"BH-00392"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	5600	930	"f"	"6"	2020	75.1	1609	-5.941027075	-5.69679241428571	-6.15824002857143	0.854251173363604	1.12785738450451	0.593464860000205	0.00307778632478633	0.00350064102564103	0.00285025641025641	NA	NA	NA	NA	NA
"BH-00398"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	2655	761	"f"	"1"	2015	418.9	418.9	-8.07828244166667	-7.40262428571429	-9.06827002857143	-0.43009299853657	0.21353925014536	-1.28518905460331	0.00131403703703704	0.00167044444444444	0.0010076	NA	NA	NA	NA	NA
"BH-00398"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	2655	761	"f"	"2"	2016	326.5	745.4	-7.98677186623377	-7.59385482857143	-8.6303798	-0.451301833356037	-0.111697312873947	-1.01842914987155	0.00151916161616162	0.00183888888888889	0.00135755555555556	NA	NA	NA	NA	NA
"BH-00398"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	2655	761	"f"	"3"	2017	171	916.4	-7.28859862040816	-7.02293465714286	-7.64512678571429	0.130395515214697	0.383234043101284	-0.199597940078877	0.00180085714285714	0.00195055555555556	0.00171222222222222	NA	NA	NA	NA	NA
"BH-00398"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	2655	761	"f"	"4"	2018	126.5	1042.9	-7.24742268571429	-7.21832238571429	-7.26682288571429	0.0662448304629839	0.0991065550711996	0.0422528983475748	0.00184688888888889	0.00213244444444445	0.00159555555555556	NA	NA	NA	NA	NA
"BH-00398"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	6	2014	2655	761	"f"	"5"	2019	109.8	1152.7	-6.91138350714286	-6.81091818571429	-7.01184882857143	0.334716898833691	0.428726165150864	0.240707632516519	0.00201238888888889	0.00222444444444444	0.00183577777777778	NA	NA	NA	NA	NA
"BH-00405"	"Freshwater"	"Barthe"	"FWresident|Tshift"	2	2018	715	466	"f"	"1"	2019	343.6	343.6	-8.58028038241758	-8.18140374285714	-9.02254098571429	-1.07940275929914	-0.500916363661915	-1.7178290562435	0.00191267521367521	0.00222718518518518	0.00149277777777778	NA	NA	NA	NA	NA
"BH-00405"	"Freshwater"	"Barthe"	"FWresident|Tshift"	2	2018	715	466	"f"	"2"	2020	383.7	727.3	-7.44581282619048	-6.23584082857143	-8.60959387142857	0.227127890304217	1.26140766968153	-0.774382780452192	0.00127528756613757	0.00209318518518519	0.000915055555555555	NA	NA	NA	NA	NA
"BH-00411"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	3	2017	1870	677	"f"	"1"	2018	305.1	305.1	-8.03913560952381	-7.873772	-8.20080394285714	-0.568220495559893	-0.415068272871542	-0.739679729149857	0.00166509722222222	0.00180027777777778	0.00154294444444444	NA	NA	NA	NA	NA
"BH-00411"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	3	2017	1870	677	"f"	"2"	2019	476.9	782	-6.94371717380952	-5.61503442857143	-8.45854945714286	0.227493301458947	1.33159431974107	-0.996104978028939	0.00217584104938272	0.00319883333333333	0.00150683333333333	NA	NA	NA	NA	NA
"BH-00411"	"Freshwater"	"Barthe"	"FWHighS|Tshift"	3	2017	1870	677	"f"	"3"	2020	236.1	1018.1	-6.74263955974026	-5.67877794285714	-7.3596667	0.404559216942509	1.45389713749747	-0.281618898673486	0.00237477777777778	0.00294444444444444	0.00192022222222222	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"1"	2014	335	335	-7.60112990357143	-7.17675052857143	-8.08855992857143	0.398436787688635	0.824582562842799	-0.0808527695843351	0.000732550139762404	0.000841660377358491	0.000629536687631027	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"2"	2015	209.3	544.3	-7.30651411122449	-6.89129044285714	-7.84190024285714	0.644757313151475	1.05528414619099	0.0993018818012112	0.000815840371368673	0.000941501048218029	0.000715727463312369	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"3"	2016	159.2	703.5	-6.93424802857143	-6.82754692857143	-7.0492635	0.927135559249888	1.07079772188876	0.745320398179564	0.000925123951781971	0.00108623060796646	0.000830696016771489	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"4"	2017	140.1	843.6	-6.45320225306122	-5.9240519	-6.86219014285714	1.29599899158688	1.84690507601346	0.899831239477913	0.00118770530098832	0.00150962264150943	0.000987777777777778	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"5"	2018	159.2	1002.8	-6.34300383809524	-6.13468264285714	-6.5739586	1.48532154652144	1.69880397957934	1.25378099426844	0.00111468832983927	0.00122125786163522	0.00101843186582809	NA	NA	NA	NA	NA
"BH-00418"	"Freshwater"	"Peene"	"FWresident|Tcold"	7	2013	2450	758	"f"	"6"	2019	241.7	1244.5	-6.46171458571429	-6.46171458571429	-6.46171458571429	1.3793508454709	1.3793508454709	1.3793508454709	0.00104780167714885	0.00113123689727463	0.000980849056603774	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"1"	2011	401.4	401.4	-7.10759007532468	-6.63908784285714	-7.85160034285714	0.805530852250381	1.25609007318948	0.0844310284824223	0.000896512794612795	0.00106222222222222	0.00076897962962963	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"2"	2012	209.6	611	-7.00058978392857	-6.8261612	-7.12825002857143	0.846229014276019	1.04963872349419	0.693064378853561	0.00097344699074074	0.00110307407407407	0.000885777777777778	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"3"	2013	180.2	791.2	-7.34442368571429	-7.16289324285714	-7.46359634285714	0.514296746119048	0.690362472307388	0.407591766814803	0.00106709969135802	0.00118962962962963	0.000988259259259259	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"4"	2014	181.9	973.1	-7.31416861190476	-7.07143515714286	-7.57999754285714	0.476121386231999	0.697501458889608	0.234373721248176	0.00101409290123457	0.00119611111111111	0.000899622222222222	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"5"	2015	161.1	1134.2	-7.01011666785715	-6.84001848571429	-7.194765	0.772805147902573	0.938086212816105	0.598571886797854	0.00122248611111111	0.00127777777777778	0.00119433333333333	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"6"	2016	128.2	1262.4	-7.11993565714286	-6.74024602857143	-7.49685382857143	0.663509920864203	1.03606840715838	0.294242737315278	0.00109905555555556	0.00112177777777778	0.00107746296296296	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"7"	2017	155.8	1418.2	-6.50190071428572	-5.92682335714286	-7.09914972857143	1.26531096383648	1.84551888849084	0.66244524332068	0.00116771913580247	0.00122346296296296	0.00111592592592593	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"8"	2018	140.3	1558.5	-6.28572705714286	-6.03906737142857	-6.4769576	1.46784719558637	1.71956519264714	1.27297431534959	0.00116242962962963	0.00122507407407407	0.001076	NA	NA	NA	NA	NA
"BH-00419"	"Freshwater"	"Peene"	"FWresident|Tcold"	10	2010	5780	958	"f"	"9"	2019	129.9	1688.4	-6.35362775714286	-6.30512725714286	-6.38827097142857	1.41470704859018	1.45041186953997	1.38354858013367	0.00124373611111111	0.00134451851851852	0.00109088888888889	NA	NA	NA	NA	NA
"BH-00424"	"Freshwater"	"Peene"	"FWresident|Tcold"	3	2017	508	425	"m"	"1"	2018	385.7	385.7	-6.96736694142857	-6.224755	-7.57445462857143	0.902590914458855	1.67225419680158	0.239067649332278	0.000972502222222223	0.00133922222222222	0.000768444444444444	NA	NA	NA	NA	NA
"BH-00424"	"Freshwater"	"Peene"	"FWresident|Tcold"	3	2017	508	425	"m"	"2"	2019	161.1	546.8	-6.93480232	-6.56148704285714	-7.39430991428571	0.985838345769232	1.33778925046469	0.529871113671015	0.000873493827160494	0.000958333333333333	0.000759844444444445	NA	NA	NA	NA	NA
"BH-00742"	"Marine"	"GB"	"FWHighS|Tshift"	2	2018	NA	550	"m"	"1"	2019	404.7	404.7	-7.6661259032967	-5.73836427142857	-9.88307842857143	-0.426562952912604	1.25101511676844	-2.24436023999559	0.00194460541310541	0.00304962962962963	0.00115301234567901	NA	NA	NA	NA	NA
"BH-00742"	"Marine"	"GB"	"FWHighS|Tshift"	2	2018	NA	550	"m"	"2"	2020	375.8	780.5	-5.97116667142857	-5.52080488571429	-6.42291418571429	0.687899393590737	1.19159971183505	0.234033093073523	0.00317985409652076	0.00356367283950617	0.00283611111111111	NA	NA	NA	NA	NA
"BH-00750"	"Marine"	"GB"	"FWresident|Tshift"	2	2018	NA	560	"f"	"1"	2019	633.9	633.9	-8.79999297714286	-6.89821908571429	-9.98977952857143	-1.1809475027176	-0.0457241445980387	-2.07046758041675	0.00111217681992337	0.00253582375478927	0.000674183908045977	NA	NA	NA	NA	NA
"BH-00750"	"Marine"	"GB"	"FWresident|Tshift"	2	2018	NA	560	"f"	"2"	2020	128.6	762.5	-6.67754181071428	-6.25939821428571	-6.9425624	-0.131973846427147	0.274273217219528	-0.364030527582854	0.0034181724137931	0.00360149425287356	0.00294532567049808	NA	NA	NA	NA	NA
